runup_rank,symbol,name,runup_pct,runup_start_date,runup_end_date,runup_start_price,runup_end_price,runup_days,period_return_pct,amount_avg,amount_at_start,candidate_count,candidate_dates,has_pullback_confirm_candidate,candidate_only_filter_reasons,base_trade_count,base_entry_dates,base_best_return_pct,stable_trade_count,stable_entry_dates,stable_best_return_pct,nearest_date,stage_status,setup_score_at_anchor,candidate_ok_at_anchor,primary_anchor_reason,anchor_total_amount,anchor_distribution_score,anchor_pre20_return_pct,anchor_pre20_super_price_divergence,anchor_pre20_main_price_divergence,anchor_pre5_return_pct,anchor_pre5_super_price_divergence,anchor_launch_start,anchor_launch_end,anchor_pullback_confirm_date,anchor_pullback_reason,anchor_launch3_return_pct,anchor_launch3_max_drawdown_pct,anchor_launch3_super_net_ratio,anchor_launch3_main_net_ratio,anchor_launch3_add_buy_ratio,anchor_pullback_super_net_ratio,anchor_pullback_main_net_ratio,anchor_pullback_support_spread_avg,anchor_confirm_distribution_score,anchor_launch_cancel_buy_to_add_buy,anchor_launch_cancel_buy_to_add_buy_vs_hist,reason_bucket,recommended_owner,next_action
167,sh603061,金海通,56.5,2026-03-24,2026-04-15,223.0,349.0,16,-9.78,600605413.24,325033162.0,2,"2026-03-12,2026-03-16",False,,0,,,0,,,2026-03-24,anchor_chain_passed,73.52,True,锚点附近链路可通过,325033162.0,50.96,-13.71,0.13595,0.13591,-6.44,0.06213,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,9.12,0.0,0.00643,0.02539,1.22316,0.04267,0.08746,-0.02078,34.76,0.60521,1.0945,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
168,sh603693,江苏新能,56.45,2026-03-04,2026-03-25,13.02,20.37,16,13.56,472574370.28,147976298.59,0,,False,,0,,,0,,,2026-03-04,setup_rejected,1.66,False,成交额<2.5亿;setup_score<50;资金价格背离不足,147976298.59,52.0,5.25,-0.04574,-0.04341,3.69,-0.01558,2026-03-10,2026-03-12,2026-03-13,pullback_absorption_confirm,12.31,0.0,0.14298,0.1466,1.7273,0.00448,-0.00543,0.12991,37.32,0.64962,1.37,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
169,sz000537,绿发电力,56.01,2026-03-04,2026-03-13,8.82,13.76,8,20.79,1019584983.5,239179678.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,7.27,False,成交额<2.5亿;setup_score<50;资金价格背离不足,239179678.0,17.05,3.83,-0.03672,-0.07104,2.29,-0.05349,2026-03-06,2026-03-10,,no_pullback_confirm,11.3,0.0,0.01388,0.02607,1.48583,,,,,0.0015,2.1631,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
170,sz002445,中南文化,55.88,2026-03-09,2026-03-16,3.06,4.77,6,16.01,989968443.74,49293999.0,1,2026-04-13,False,,0,,,0,,,2026-03-09,setup_rejected,5.16,False,成交额<2.5亿;setup_score<50;资金价格背离不足,49293999.0,22.0,6.32,-0.08395,-0.09568,2.14,-0.05066,2026-03-09,2026-03-11,,no_pullback_confirm,21.24,0.0,0.80081,0.65469,19.45064,,,,,0.0,0.0,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
171,sh603318,水发燃气,55.6,2026-04-07,2026-04-24,7.32,11.39,12,29.14,455134974.14,217487611.2,0,,False,,0,,,0,,,2026-04-07,setup_rejected,63.54,False,成交额<2.5亿,217487611.2,82.52,-20.43,0.18891,0.17059,-10.41,0.06705,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
172,sz002718,友邦吊顶,55.54,2026-03-23,2026-04-10,53.06,82.53,9,2.76,144686688.05,105838637.61,0,,False,,0,,,0,,,2026-03-23,setup_rejected,68.44,False,成交额<2.5亿,105838637.61,31.27,-17.83,0.16785,0.11293,-4.43,0.04481,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,13.68,0.0,0.08274,0.0692,2.59519,-0.01376,0.06683,-0.22907,48.0,0.04174,85.8811,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
173,sz002213,大为股份,55.31,2026-03-04,2026-04-17,25.4,39.45,31,28.66,945754893.69,496091487.24,0,,False,,0,,,0,,,2026-03-04,setup_ok_no_launch,58.07,True,候选通过但未找到启动3日,496091487.24,38.0,-6.94,0.0689,0.04808,-4.48,0.06128,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
174,sh603601,再升科技,55.18,2026-03-23,2026-04-21,10.53,16.34,20,10.95,2845406051.86,1111971148.82,1,2026-03-18,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,68.5,True,启动通过但未等到回调承接,1111971148.82,68.52,-7.27,0.12999,0.10216,-2.69,0.08833,2026-03-23,2026-03-25,,no_pullback_confirm,14.21,0.0,0.2009,0.16062,1.26571,,,,,0.5354,1.3469,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
175,sz001896,豫能控股,55.14,2026-04-03,2026-04-21,12.15,18.85,11,18.46,3013560212.58,1611377483.5,2,"2026-04-03,2026-04-08",False,,0,,,0,,,2026-04-03,launch_ok_no_pullback,88.0,True,启动通过但未等到回调承接,1611377483.5,71.67,-20.28,0.17397,0.15969,-23.46,0.20367,2026-04-09,2026-04-13,,no_pullback_confirm,12.58,0.0,0.00642,0.02279,1.36786,,,,,0.00184,1.018,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
176,sz000762,西藏矿业,54.98,2026-03-23,2026-04-24,25.28,39.18,22,23.6,1197310345.5,652840343.72,0,,False,,0,,,0,,,2026-03-23,setup_rejected,40.57,False,setup_score<50,652840343.72,61.63,-1.48,0.00781,-0.00078,-10.67,0.08072,2026-03-23,2026-03-25,,no_pullback_confirm,6.66,0.0,0.0031,0.02617,1.40675,,,,,0.0003,1.5052,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
177,sz002466,天齐锂业,54.87,2026-03-24,2026-04-24,48.28,74.77,21,33.56,3177480948.66,2781810832.72,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,60.25,True,锚点附近链路可通过,2781810832.72,14.92,-8.08,0.05972,0.03798,-5.97,0.02185,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,4.98,0.0,0.05695,0.0876,1.39392,0.05366,0.09402,-0.05831,31.33,0.00051,1.4338,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
178,sh600338,西藏珠峰,54.69,2026-03-23,2026-04-24,14.59,22.57,22,14.8,1061137928.14,743134514.01,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,64.24,True,锚点附近链路可通过,743134514.01,69.98,-12.11,0.09504,0.08276,-11.66,0.04256,2026-03-25,2026-03-27,2026-04-01,pullback_absorption_confirm,10.49,0.0,0.07287,0.0929,1.44422,-0.0361,-0.0253,0.02779,51.18,0.63587,1.5791,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
179,sz002536,飞龙股份,54.65,2026-04-07,2026-04-21,26.9,41.6,10,10.82,1666579254.96,605213212.42,0,,False,,0,,,0,,,2026-04-07,launch_ok_no_pullback,76.64,True,启动通过但未等到回调承接,605213212.42,43.07,-20.21,0.19869,0.16777,-5.47,0.03865,2026-04-07,2026-04-09,,no_pullback_confirm,20.98,0.0,0.15678,0.16621,2.07265,,,,,0.01543,15.2746,无标准回调承接,趋势中继策略,研究趋势中继买点
180,sh600654,中安科,54.63,2026-03-23,2026-04-09,3.13,4.84,13,3.87,589679316.6,228751344.62,0,,False,,0,,,0,,,2026-03-23,setup_rejected,64.82,False,成交额<2.5亿,228751344.62,44.89,-12.4,0.11259,0.09093,-4.24,0.03812,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,5.68,0.0,0.01022,0.02567,1.25788,0.03218,-0.00953,-0.14689,57.72,0.5687,1.1245,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
181,sh603226,菲林格尔,54.46,2026-03-03,2026-03-18,28.68,44.3,12,25.16,187407569.18,211275669.8,0,,False,,0,,,0,,,2026-03-03,setup_rejected,1.74,False,成交额<2.5亿;setup_score<50;前5日涨幅>8;资金价格背离不足,211275669.8,36.0,6.12,-0.05336,-0.07653,8.03,-0.05274,2026-03-03,2026-03-05,2026-03-06,pullback_absorption_confirm,10.78,0.0,-0.02086,0.07784,1.17771,0.0552,0.05063,0.15404,36.0,0.51722,1.4573,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
182,sh603306,华懋科技,54.32,2026-03-24,2026-04-23,71.58,110.46,20,9.26,1232563297.09,741364254.2,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,83.0,True,锚点附近链路可通过,741364254.2,43.45,-15.81,0.13553,0.1438,-9.29,0.03406,2026-03-31,2026-04-02,2026-04-07,pullback_absorption_confirm,9.46,0.0,0.01392,0.01979,1.05227,-0.03833,-0.02455,0.17306,50.73,0.51038,1.0883,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
183,sh600815,厦工股份,54.25,2026-03-04,2026-03-26,3.06,4.72,17,17.93,437824014.23,97069911.64,0,,False,,0,,,0,,,2026-03-04,setup_rejected,23.69,False,成交额<2.5亿;setup_score<50,97069911.64,79.4,-0.94,0.01782,0.01755,-3.66,0.07509,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
184,sh600110,诺德股份,54.11,2026-03-24,2026-04-15,7.06,10.88,16,14.96,1643684501.65,961579042.17,0,,False,,0,,,0,,,2026-03-24,setup_rejected,46.91,False,setup_score<50,961579042.17,50.68,-0.67,0.02996,0.0213,-7.87,0.04088,2026-03-25,2026-03-27,,no_pullback_confirm,10.18,0.0,0.13097,0.11916,1.21171,,,,,0.53721,1.2563,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
185,sh605098,行动教育,54.08,2026-03-04,2026-04-23,45.3,69.8,34,40.06,101121554.87,78054597.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,5.21,False,成交额<2.5亿;setup_score<50;资金价格背离不足,78054597.0,49.12,5.48,-0.0568,-0.05332,1.24,-0.03004,2026-03-04,2026-03-06,,no_pullback_confirm,10.61,0.0,0.0719,0.06494,2.02547,,,,,0.69649,1.2691,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
186,sh600208,衢州发展,54.07,2026-03-23,2026-04-24,3.07,4.73,22,30.3,347293132.5,300007483.99,0,,False,,0,,,0,,,2026-03-23,setup_ok_no_launch,56.03,True,候选通过但未找到启动3日,300007483.99,57.61,-11.08,0.09929,0.07275,-5.19,0.04053,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
187,sh603399,永杉锂业,54.03,2026-03-23,2026-04-24,9.55,14.71,22,19.58,398956629.88,302460884.7,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,62.75,True,锚点附近链路可通过,302460884.7,52.0,-7.39,0.07631,0.06431,-8.07,0.08023,2026-03-25,2026-03-27,2026-04-02,pullback_absorption_confirm,10.98,0.0,0.08364,0.10513,1.53542,0.04139,0.09634,-0.16482,52.0,0.66195,1.5544,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
188,sh603285,键邦股份,53.55,2026-03-23,2026-04-23,28.29,43.44,21,15.01,134411320.67,120691799.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,73.57,False,成交额<2.5亿,120691799.0,65.33,-14.53,0.13145,0.13861,-12.05,0.09961,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,11.59,0.0,0.00916,0.00918,1.15592,-0.04146,0.0273,0.05734,28.13,0.5409,1.0268,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
189,sh600510,黑牡丹,53.54,2026-03-23,2026-04-23,7.49,11.5,21,11.63,123140749.63,122123155.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,47.74,False,成交额<2.5亿;setup_score<50,122123155.0,82.37,-12.37,0.0973,0.08865,-7.58,0.03099,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
190,sh600982,宁波能源,53.53,2026-03-04,2026-03-26,4.82,7.4,17,20.4,572908310.27,159768086.3,0,,False,,0,,,0,,,2026-03-04,setup_rejected,4.05,False,成交额<2.5亿;setup_score<50;资金价格背离不足,159768086.3,52.52,4.5,-0.03518,-0.0647,1.67,-0.01215,2026-03-05,2026-03-09,2026-03-10,pullback_absorption_confirm,5.2,0.0,0.06084,0.06259,1.1125,-0.03403,-0.03511,0.05845,57.07,0.53306,1.2008,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
191,sh603588,高能环境,53.45,2026-03-04,2026-04-09,12.16,18.66,26,16.03,1374743694.63,1083102598.14,0,,False,,0,,,0,,,2026-03-04,setup_rejected,13.15,False,setup_score<50;前20日涨幅>12;资金价格背离不足,1083102598.14,36.0,13.52,-0.14425,-0.13994,6.33,-0.07944,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,4.36,0.0,0.05587,0.07705,0.94418,0.04513,0.05729,-0.03124,42.48,0.43605,1.0495,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
192,sh600183,生益科技,53.32,2026-04-02,2026-04-23,51.2,78.5,13,6.11,3225509578.62,3270715524.26,0,,False,,0,,,0,,,2026-04-02,launch_ok_no_pullback,59.53,True,启动通过但未等到回调承接,3270715524.26,74.0,-16.49,0.1348,0.11645,-0.56,-0.00236,2026-04-03,2026-04-08,,no_pullback_confirm,12.32,0.0,0.04095,0.08074,0.84864,,,,,0.43955,1.0776,无标准回调承接,趋势中继策略,研究趋势中继买点
193,sz002240,盛新锂能,53.28,2026-03-23,2026-04-17,33.58,51.47,18,25.04,1991168916.33,1866692976.64,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,58.44,True,锚点附近链路可通过,1866692976.64,65.45,-6.01,0.04932,0.03249,-9.89,0.06154,2026-03-24,2026-03-26,2026-04-10,pullback_absorption_confirm,6.79,0.0,0.02904,0.03036,1.37842,-0.00049,0.00961,-0.0581,26.85,0.00043,1.0821,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
194,sh600594,益佰制药,53.2,2026-03-23,2026-04-03,3.44,5.27,10,9.07,264701639.02,65206693.97,0,,False,,0,,,0,,,2026-03-23,setup_rejected,61.35,False,成交额<2.5亿,65206693.97,48.08,-10.68,0.09329,0.04745,-8.0,0.06832,2026-03-26,2026-03-30,,no_pullback_confirm,6.23,0.0,-0.00308,0.01521,1.40568,,,,,0.66176,1.2754,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
195,sz002294,信立泰,53.03,2026-03-04,2026-04-02,46.39,70.99,22,13.77,635229028.45,287470351.06,0,,False,,0,,,0,,,2026-03-04,setup_rejected,27.13,False,setup_score<50,287470351.06,26.71,0.82,-0.00017,0.01782,-4.33,0.0384,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,8.71,0.0,0.01316,0.0645,1.55431,0.00012,0.07506,-0.12936,48.0,7e-05,1.0789,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
196,sz002866,传艺科技,52.86,2026-03-04,2026-04-21,18.2,27.82,33,34.37,534157332.35,126999910.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,30.83,False,成交额<2.5亿;setup_score<50,126999910.0,51.0,-1.28,0.00423,-0.02921,-7.66,0.05881,2026-03-06,2026-03-10,2026-03-24,pullback_absorption_confirm,4.71,-0.42,0.00263,0.01774,1.47538,0.01306,0.01337,0.0264,12.0,0.00018,1.9742,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
197,sh605189,富春染织,52.76,2026-03-23,2026-04-21,12.49,19.08,20,16.5,99555197.23,44323979.62,0,,False,,0,,,0,,,2026-03-23,setup_rejected,65.72,False,成交额<2.5亿,44323979.62,73.72,-15.41,0.14421,0.10077,-9.17,0.07723,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
198,sz001299,美能能源,52.68,2026-03-23,2026-04-15,12.51,19.1,17,5.76,148447515.42,94328147.9,0,,False,,0,,,0,,,2026-03-23,setup_rejected,28.65,False,成交额<2.5亿;setup_score<50,94328147.9,52.96,-2.69,0.04322,0.02258,-2.41,0.02453,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
199,sz000722,湖南发展,52.52,2026-03-04,2026-03-27,12.91,19.69,18,8.58,511542491.87,178214540.44,0,,False,,0,,,0,,,2026-03-04,setup_rejected,11.04,False,成交额<2.5亿;setup_score<50;资金价格背离不足,178214540.44,37.16,1.62,-0.02178,-0.05496,0.92,-0.01948,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
200,sh603017,中衡设计,52.51,2026-03-09,2026-04-01,11.77,17.95,18,17.94,367740535.94,144480580.0,0,,False,,0,,,0,,,2026-03-09,setup_rejected,8.35,False,成交额<2.5亿;setup_score<50;资金价格背离不足,144480580.0,55.09,5.29,-0.05123,-0.07256,-2.94,0.00311,2026-03-09,2026-03-11,2026-03-13,pullback_absorption_confirm,9.14,-0.74,0.05656,0.04852,1.50998,0.00286,0.02881,0.0289,36.0,0.57062,1.2561,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
201,sh603127,,52.27,2026-03-23,2026-04-15,26.25,39.97,17,7.21,910475590.35,495995211.14,0,,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,64.72,True,启动通过但未等到回调承接,495995211.14,84.37,-24.12,0.22329,0.1724,-13.64,0.10827,2026-03-25,2026-03-27,,no_pullback_confirm,7.65,-2.14,0.10428,0.1182,1.78011,,,,,0.64702,1.4969,无标准回调承接,趋势中继策略,研究趋势中继买点
202,sh605388,,51.92,2026-03-23,2026-04-21,5.99,9.1,20,0.59,118079123.95,37626135.5,0,,False,,0,,,0,,,2026-03-23,setup_rejected,46.52,False,成交额<2.5亿;setup_score<50,37626135.5,54.8,-9.44,0.07461,0.0492,-5.8,0.02218,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,9.12,0.0,0.04298,0.07428,1.96602,0.4445,0.4181,0.6887,33.98,0.70657,1.356,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
203,sz002733,,51.69,2026-03-02,2026-04-17,21.63,32.81,33,29.17,992053505.54,963300300.65,0,,False,,0,,,0,,,2026-03-02,setup_rejected,14.33,False,setup_score<50;前5日涨幅>8;资金价格背离不足,963300300.65,38.0,4.68,-0.05136,-0.06834,10.98,-0.06745,2026-03-03,2026-03-05,2026-03-06,pullback_absorption_confirm,9.53,-0.45,0.08311,0.04368,2.00679,-0.02132,0.03628,-0.21359,44.02,0.02012,22.1459,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
204,sz002487,,51.64,2026-03-09,2026-04-20,61.0,92.5,29,28.27,1702653008.86,1381902236.18,0,,False,,0,,,0,,,2026-03-09,setup_rejected,36.35,False,setup_score<50,1381902236.18,24.08,9.78,-0.10693,-0.0927,-5.69,0.03151,2026-03-10,2026-03-12,,no_pullback_confirm,11.79,0.0,0.08001,0.06527,1.91905,,,,,0.00918,19.5382,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
205,sz002498,,51.45,2026-03-04,2026-03-13,7.23,10.95,8,8.26,2095507379.14,1844736518.09,2,"2026-04-08,2026-04-15",False,v1_3_ladder_pull_filter:2,0,,,0,,,2026-03-04,setup_rejected,45.42,False,setup_score<50;前20日涨幅>12,1844736518.09,22.23,24.83,-0.23224,-0.26031,-9.88,0.07286,2026-03-04,2026-03-06,2026-03-11,pullback_absorption_confirm,20.91,0.0,0.18897,0.13352,2.90677,0.01737,-0.04812,-0.10665,66.87,0.00665,27.1416,被撤买单风险过滤,组合风险模块复核,研究强资金豁免
206,sz001203,,51.38,2026-03-19,2026-04-17,32.62,49.38,20,26.63,1311057669.99,969767412.87,0,,False,,0,,,0,,,2026-03-19,setup_rejected,23.08,False,setup_score<50,969767412.87,76.06,7.22,-0.06672,-0.06978,-6.09,0.04908,2026-03-20,2026-03-24,2026-04-02,pullback_absorption_confirm,15.82,0.0,0.03629,0.02771,1.5649,0.01654,0.05873,0.01546,12.0,0.00195,4.4797,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
207,sz002150,,51.32,2026-03-05,2026-03-25,26.11,39.51,15,8.04,1023925595.51,475424454.57,2,"2026-04-21,2026-04-23",False,,0,,,0,,,2026-03-05,setup_rejected,2.64,False,setup_score<50;资金价格背离不足,475424454.57,70.83,9.76,-0.08307,-0.09311,-2.0,0.00866,2026-03-09,2026-03-11,,no_pullback_confirm,5.96,-3.68,0.08968,0.08556,2.05233,,,,,0.03412,61.5237,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
208,sz002490,,51.25,2026-03-02,2026-03-09,9.6,14.52,6,6.1,971531663.15,251300366.48,5,"2026-04-02,2026-04-10,2026-04-13,2026-04-20,2026-04-21",False,v1_3_ladder_pull_filter:2,0,,,0,,,2026-03-02,setup_rejected,16.24,False,setup_score<50,251300366.48,27.14,-3.3,0.03198,0.00746,7.84,-0.04072,2026-03-02,2026-03-04,2026-03-17,pullback_absorption_confirm,21.07,0.0,0.17017,0.13573,2.99617,0.02581,0.00909,-0.07483,41.21,0.0,0.0,被撤买单风险过滤,组合风险模块复核,研究强资金豁免
209,sz002436,,51.15,2026-04-03,2026-04-23,19.51,29.49,12,8.15,2209481966.06,708084124.4,0,,False,,0,,,0,,,2026-04-03,launch_ok_no_pullback,76.32,True,启动通过但未等到回调承接,708084124.4,46.84,-21.28,0.18465,0.17905,-4.59,0.03239,2026-04-03,2026-04-08,,no_pullback_confirm,10.69,0.0,0.01092,0.01928,1.54137,,,,,0.00014,0.5715,无标准回调承接,趋势中继策略,研究趋势中继买点
210,sz000062,,51.14,2026-03-09,2026-04-24,22.72,34.34,32,41.32,1206566038.29,205416755.55,0,,False,,0,,,0,,,2026-03-09,setup_rejected,30.36,False,成交额<2.5亿;setup_score<50,205416755.55,48.09,-6.75,0.04923,0.00205,-3.29,-0.00962,2026-03-09,2026-03-11,2026-03-24,pullback_absorption_confirm,11.3,0.0,0.28079,0.21995,3.68361,0.02618,0.02906,-0.21369,47.7,0.00827,43.6985,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
211,sz002181,,50.84,2026-03-04,2026-04-20,9.58,14.45,32,27.59,855255834.75,277252220.78,0,,False,,0,,,0,,,2026-03-04,anchor_chain_passed,60.26,True,锚点附近链路可通过,277252220.78,66.84,-9.22,0.10093,0.06153,-11.76,0.10335,2026-03-05,2026-03-09,2026-03-25,pullback_absorption_confirm,5.13,0.0,0.04142,0.03632,1.45817,-0.01731,0.00217,-0.00043,12.0,0.00059,4.4799,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
212,sz000509,,50.78,2026-03-04,2026-03-25,3.21,4.84,16,1.75,252625454.31,39175332.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,58.23,False,成交额<2.5亿,39175332.0,24.39,-5.75,0.06243,0.05063,-6.55,0.08625,2026-03-04,2026-03-06,2026-03-20,pullback_absorption_confirm,20.91,0.0,0.12444,0.13131,4.71059,0.01784,0.0066,-0.01404,26.0,0.05088,733.509,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
213,sz002382,,50.76,2026-03-04,2026-04-07,5.91,8.91,24,31.07,364886273.89,173132486.09,0,,False,,0,,,0,,,2026-03-04,setup_rejected,23.27,False,成交额<2.5亿;setup_score<50,173132486.09,24.99,-1.65,-0.00462,0.01917,-1.16,0.00723,2026-03-04,2026-03-06,,no_pullback_confirm,6.79,0.0,0.05979,0.08547,1.52069,,,,,0.00089,3.7521,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
214,sh605376,,50.65,2026-03-24,2026-04-23,84.3,127.0,20,7.29,898899261.22,425535161.85,1,2026-03-17,True,,1,2026-03-27,31.05,1,2026-03-27,31.05,2026-03-24,anchor_chain_passed,73.21,True,锚点附近链路可通过,425535161.85,64.77,-23.98,0.24195,0.22902,-5.5,0.07354,2026-03-26,2026-03-30,2026-03-31,pullback_absorption_confirm,4.26,0.0,0.02296,0.06739,1.04449,0.00975,0.02989,0.02287,36.0,0.50501,1.0255,当前策略已抓到,资金流回调稳健策略,保留
215,sh601218,,50.64,2026-03-04,2026-03-25,5.45,8.21,16,10.88,778097217.6,207341715.12,0,,False,,0,,,0,,,2026-03-04,setup_rejected,38.3,False,成交额<2.5亿;setup_score<50,207341715.12,36.0,-5.69,0.06461,0.02127,-2.32,0.03227,2026-03-10,2026-03-12,2026-03-13,pullback_absorption_confirm,6.95,0.0,0.01964,0.05558,0.90035,0.24976,0.19616,0.26268,36.0,0.4395,0.9307,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
216,sh603798,,50.42,2026-03-23,2026-04-13,12.02,18.08,15,4.33,130553851.08,67444211.2,0,,False,,0,,,0,,,2026-03-23,setup_rejected,63.68,False,成交额<2.5亿,67444211.2,87.8,-17.55,0.16403,0.13487,-8.51,0.06547,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,16.47,0.0,-0.01776,0.02033,0.94515,0.10918,0.03294,-0.10092,62.0,0.50952,1.1592,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
217,sz002353,,50.38,2026-03-30,2026-04-23,89.36,134.38,16,4.81,2663576093.5,3676559149.88,1,2026-03-31,True,v1_3_ladder_pull_filter:1,0,,,0,,,2026-03-30,launch_ok_no_pullback,63.87,True,启动通过但未等到回调承接,3676559149.88,50.72,-21.43,0.19169,0.17886,4.69,-0.02967,2026-03-30,2026-04-01,,no_pullback_confirm,7.06,0.0,0.03561,0.02442,1.31946,,,,,0.00056,1.1523,被撤买单风险过滤,组合风险模块复核,研究强资金豁免
218,sh603063,,50.24,2026-03-04,2026-04-23,28.6,42.97,34,35.26,1141247850.08,380247358.19,0,,False,,0,,,0,,,2026-03-04,setup_rejected,24.43,False,setup_score<50,380247358.19,75.47,-5.49,0.03953,0.02886,-4.4,0.01716,2026-03-04,2026-03-06,,no_pullback_confirm,9.81,-0.17,0.19537,0.18385,1.55451,,,,,0.6825,1.5245,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
219,sz002203,,50.24,2026-03-24,2026-04-23,12.3,18.48,20,22.25,556401724.16,279085752.66,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,70.31,True,锚点附近链路可通过,279085752.66,52.83,-12.0,0.11249,0.09664,-6.11,0.06294,2026-03-25,2026-03-27,2026-03-30,pullback_absorption_confirm,13.13,0.0,0.04678,0.08005,1.44202,-0.02423,0.00055,-0.0889,36.22,8e-05,0.2869,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
220,sh600749,,50.17,2026-03-23,2026-04-20,14.65,22.0,19,15.53,208681949.62,130155803.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,36.92,False,成交额<2.5亿;setup_score<50,130155803.0,31.68,-4.05,0.03504,0.00916,-4.33,0.05657,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,8.85,0.0,-0.00191,0.03301,1.01486,0.0,0.02667,-0.18712,52.0,0.50326,1.0431,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
