symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,observe_date,entry_signal_date,buy_point_reason,confirm_date,confirm_return_1d_pct,confirm_amount_anomaly_20d,confirm_super_net_ratio,confirm_main_net_ratio,confirm_super3_ratio,confirm_main3_ratio,confirm_support_pressure_spread,confirm_active_buy_strength,confirm_close_vs_20d_high_pct,confirm_pullback_from_observe_peak_pct,confirm_cancel_buy_ratio,confirm_add_sell_ratio,prior3_amount_anomaly_avg,buy_point_type
sz000862,2026-03-23,67.82,34.39,0.96,15.3,-14.69,3.32,1749059661.2099998,2.492560327889362,3.31753554502372,-11.301541083124143,0.04440810224636138,0.03482,0.00819,0.05406,0.02261,0.5,0.4,1.0,69.36,72.02,47.21,100.0,10,趋势中继原型,2026-03-23,2026-03-24,回踩均线承接,2026-03-24,3.33,2.043,-0.00329,-0.02935,0.13825,0.01652,-0.01565,-2.9348,-1.85,-12.8,0.00144,1.42399,1.823,回踩均线承接
sh603738,2026-03-24,72.89,33.6,5.88,4.07,-15.35,-1.77,1911977197.8000002,1.6468789968295747,7.653490328006729,11.838811617651835,0.02108835017823074,0.00549,0.00337,0.01205,0.02828,0.65,0.55,1.0,72.74,69.75,71.33,88.23,2,趋势中继原型,2026-03-24,2026-03-30,回踩均线承接,2026-03-30,2.52,1.315,0.04454,0.07063,0.08741,0.10578,0.04545,7.06293,1.32,-13.69,0.4168,0.81847,0.998,回踩均线承接
sz002733,2026-03-24,69.49,29.74,5.37,-0.38,-19.81,-8.67,1157160057.35,1.065707442447533,5.71208027788499,4.481056133128888,-0.03861190641363965,0.04677,0.03242,0.05105,0.02925,0.55,0.65,1.0,54.81,93.46,53.79,68.86,4,趋势中继原型,2026-03-24,2026-03-25,回踩均线承接,2026-03-25,-0.37,0.834,-0.01397,0.00736,0.04644,0.01143,-0.05027,0.73634,-9.0,-6.96,0.00162,1.44249,1.048,回踩均线承接
sz000791,2026-03-25,62.82,22.24,-0.71,3.83,-12.33,1.87,1446881612.1599998,1.8632913100978044,9.98810939357908,15.999578614065676,2.37189845059037,-0.0044,-0.01252,0.01364,0.01023,0.55,0.45,1.0,52.25,46.78,84.9,95.44,6,趋势中继原型,2026-03-25,2026-03-26,回踩均线承接,2026-03-26,-3.14,1.858,-0.02775,0.05638,0.09683,0.20664,-0.01439,5.63788,-3.14,-10.08,0.0019,1.29522,1.431,回踩均线承接
sz000883,2026-03-26,61.25,12.63,4.16,7.79,-9.79,-0.19,608146844.3000001,2.1008079274337916,0.7604562737642651,10.727849698060169,0.04060951834491022,-0.00124,-0.0156,0.03059,0.02191,0.5,0.25,1.0,44.24,67.54,68.83,71.33,10,趋势中继原型,2026-03-26,2026-03-27,回踩均线承接,2026-03-27,-1.51,1.484,0.00143,0.03277,0.14193,0.29537,-0.01124,3.27676,-2.79,-4.28,0.00013,1.51318,2.107,回踩均线承接
sh603026,2026-03-27,78.93,28.51,16.88,13.14,-20.3,10.0,2800197273.9299994,2.3940819437952148,9.997655883731827,0.47385067629102195,0.08537402553945084,0.03206,0.03082,0.04988,0.04609,0.5,0.45,1.0,76.01,82.86,68.5,100.0,1,趋势中继原型,2026-03-27,2026-04-01,回踩均线承接,2026-04-01,-0.83,1.201,0.0032,-0.05091,-0.15311,-0.31314,-0.04391,-5.09073,-10.45,-13.51,0.35739,0.94452,2.031,回踩均线承接
sh600152,2026-03-30,69.07,12.04,-3.07,15.52,-20.66,4.04,1516304426.74,2.2536680885703224,8.733205374280239,6.958436990574853,0.11736683874399545,0.0126,0.02574,0.02914,0.03278,0.5,0.65,1.0,37.02,88.64,67.76,100.0,3,趋势中继原型,2026-03-30,2026-04-01,回踩均线承接,2026-04-01,-0.57,1.329,0.00915,0.00738,0.02528,0.05782,-0.05025,0.7378,-11.94,-14.82,0.35139,0.98733,1.704,回踩均线承接
sz002294,2026-03-30,67.63,26.8,11.8,13.13,-15.32,1.97,859182327.2499999,1.6836292595941533,1.971557853910788,7.690437041633171,-0.06343789383384335,0.01335,0.03558,0.00576,0.02037,0.6,0.65,1.0,69.28,76.77,48.23,79.15,4,趋势中继原型,2026-03-30,2026-04-02,回踩均线承接,2026-04-02,3.41,2.159,-0.00208,0.03083,0.00828,0.0536,0.07583,3.08323,2.55,-14.21,0.0024,1.31932,1.448,回踩均线承接
sh600186,2026-03-30,67.42,15.16,15.91,15.72,-20.3,-0.67,2185844481.38,1.8039248199209155,3.5014005602240994,6.117138837598528,-0.10923885173626369,0.03456,0.01161,0.05916,0.05056,0.55,0.4,1.0,57.98,87.14,40.7,93.46,5,趋势中继原型,2026-03-30,2026-04-01,回踩均线承接,2026-04-01,3.38,1.383,0.00378,0.02842,0.01147,0.06086,-0.12022,2.84242,-1.34,-9.47,0.31287,1.01233,1.488,回踩均线承接
sh603529,2026-03-30,59.58,12.42,12.18,3.89,-14.86,-3.73,957628685.79,2.208137296000658,-0.9591584158415878,-2.6049931168697853,-0.014975418377499272,0.03237,0.0393,0.04184,0.04617,0.35,0.5,1.0,47.89,82.86,26.09,96.9,9,趋势中继原型,2026-03-30,2026-03-31,回踩均线承接,2026-03-31,1.06,1.861,0.03345,-0.00018,0.00204,0.00202,-0.08655,-0.01823,-4.2,-5.51,0.42342,0.98183,2.151,回踩均线承接
sz002460,2026-03-30,58.89,10.75,12.85,17.89,-20.76,0.6,9112677025.35,2.2892922671633644,0.6024852516631096,-13.756005361573251,-0.00490149608899193,0.02759,0.01292,0.06462,0.04967,0.5,0.5,1.0,49.58,82.86,20.07,100.0,10,趋势中继原型,2026-03-30,2026-04-02,回踩均线承接,2026-04-02,3.39,1.61,0.01183,0.02561,-0.05888,-0.05494,-0.02794,2.56126,-1.93,-6.69,0.00105,1.36573,1.695,回踩均线承接
sz002370,2026-03-31,66.61,10.97,10.63,16.94,-19.22,3.48,997373237.7700001,5.88148814839692,3.481894150417819,0.07684797936965282,0.04237334004920035,0.04804,0.01208,0.10696,0.07602,0.5,0.15,1.0,47.88,82.86,53.07,99.81,3,趋势中继原型,2026-03-31,2026-04-01,回踩均线承接,2026-04-01,3.63,4.694,0.02992,0.01838,0.19298,0.18749,-0.17842,1.83781,-1.03,-9.51,0.00073,1.62521,3.948,回踩均线承接
sh600066,2026-03-31,63.22,10.1,4.55,1.49,-9.46,8.44,1095848960.02,1.7696113987957307,9.999999999999986,11.864183103995202,1.0783514938212222,0.0087,0.01357,0.00044,-0.00756,0.55,0.65,1.0,41.33,53.95,90.81,92.32,6,趋势中继原型,2026-03-31,2026-04-08,回踩均线承接,2026-04-08,0.99,1.272,0.03868,0.05023,0.02395,0.04905,0.07894,5.02297,-4.65,-8.31,0.44451,0.87371,1.62,回踩均线承接
sh600250,2026-03-31,60.98,18.46,9.99,8.5,-16.63,6.2,817285919.0999999,3.3821091155828027,10.023492560689128,15.389173860783327,0.1788254783845331,0.00785,0.0139,0.00924,0.01902,0.5,0.5,1.0,56.94,46.33,76.06,86.63,7,趋势中继原型,2026-03-31,2026-04-02,回踩均线承接,2026-04-02,1.03,2.335,-0.01018,-0.00427,0.14149,0.1185,0.01324,-0.42703,-2.21,-14.08,0.50305,1.16394,2.945,回踩均线承接
sh603052,2026-03-31,60.31,11.25,10.29,6.67,-21.5,-4.68,771975643.74,1.2720798490675724,3.0788564247565375,10.176907797166198,0.00376621656858811,0.03547,0.03233,0.04892,0.03061,0.5,0.55,1.0,42.92,84.81,47.37,59.05,8,趋势中继原型,2026-03-31,2026-04-01,回踩均线承接,2026-04-01,-2.09,1.044,0.00531,0.03604,0.07532,0.15369,0.12516,3.60405,-6.67,-11.86,0.39769,1.0315,0.919,回踩均线承接
sh603165,2026-03-31,59.24,20.09,9.88,3.79,-17.49,-5.44,269715945.64,0.9569465334793583,-2.767295597484276,-4.576073472672569,0.11829744872625031,0.04182,0.05753,0.05034,0.05868,0.6,0.7,1.0,52.48,100.0,29.28,11.8,10,趋势中继原型,2026-03-31,2026-04-02,回踩均线承接,2026-04-02,1.85,0.997,0.02713,0.10975,-0.02289,-0.00051,-0.09378,10.9753,-5.57,-6.46,0.41132,1.02226,1.157,回踩均线承接
sh603826,2026-04-01,80.28,30.33,14.48,9.19,-18.68,3.98,719628881.76,2.017052783315494,3.975424647632808,3.8256969318223852,0.019083723163546118,0.02544,0.0558,0.03678,0.04608,0.7,0.85,1.0,76.21,100.0,57.88,79.49,1,趋势中继原型,2026-04-01,2026-04-07,回踩均线承接,2026-04-07,0.38,0.879,-0.03372,0.00515,-0.07328,-0.19503,0.11311,0.51484,-9.62,-11.47,0.40198,0.90394,1.428,回踩均线承接
sz002821,2026-04-01,73.26,13.96,11.37,14.79,-17.55,10.0,2192346026.47,4.505673576557229,10.002708314525588,8.757132759244527,0.7767535530611196,0.03913,0.03828,0.07544,0.05773,0.4,0.5,1.0,52.39,82.86,74.16,100.0,3,趋势中继原型,2026-04-01,2026-04-13,回踩均线承接,2026-04-13,-0.26,0.936,0.00171,0.02231,-0.10532,-0.06113,-0.08391,2.23091,-6.81,-13.37,0.00031,1.52175,1.706,回踩均线承接
sh605116,2026-04-01,67.69,19.08,11.54,17.33,-18.0,5.78,578548031.73,3.54434819685485,5.784280367471917,-0.7952462384570325,0.02258826405635206,0.02421,0.06895,0.01995,0.03999,0.6,0.8,1.0,59.12,90.56,45.39,69.16,7,趋势中继原型,2026-04-01,2026-04-07,回踩均线承接,2026-04-07,-0.42,1.332,0.03652,0.01633,-0.06751,-0.1359,0.07925,1.63269,-11.5,-13.12,0.38296,0.96932,2.764,回踩均线承接
sz002990,2026-04-01,67.16,15.28,2.09,-0.34,-7.71,1.02,476619461.77,2.94373392244579,4.748889648103871,16.100079844626695,-0.019504558134233463,0.02795,0.02813,0.00333,0.01609,0.6,0.4,1.0,45.8,79.25,78.07,61.7,8,趋势中继原型,2026-04-01,2026-04-07,回踩均线承接,2026-04-07,2.86,1.901,-0.00179,0.05822,-0.102,0.02259,-0.01312,5.82183,-2.0,-10.34,0.00075,1.47082,2.448,回踩均线承接
sz002645,2026-04-02,65.11,19.44,13.84,11.29,-19.97,-2.28,1038176632.3700001,1.906449078809948,-2.2788931090613085,-1.6292058213049785,0.049353717703154,0.04688,0.05671,0.07959,0.09949,0.6,0.6,1.0,61.11,91.43,20.35,96.88,3,趋势中继原型,2026-04-02,2026-04-03,回踩均线承接,2026-04-03,-1.72,0.951,-0.00467,0.05678,0.35805,0.35528,-0.16995,5.67806,-4.84,-6.29,0.02385,1.5093,1.221,回踩均线承接
sh603588,2026-04-02,62.77,15.19,6.87,7.4,-21.59,-5.9,1249184853.6899998,0.9877975462975347,2.5182239893969616,5.405278263704929,-0.10506910761229193,0.02046,0.03196,0.03373,0.05178,0.75,0.6,1.0,42.64,98.89,34.96,66.26,5,趋势中继原型,2026-04-02,2026-04-03,回踩均线承接,2026-04-03,0.26,1.126,0.01854,0.01436,0.07483,0.09525,0.13568,1.43614,-5.66,-5.36,0.43261,0.85903,1.13,回踩均线承接
sz000951,2026-04-02,61.57,21.39,12.69,5.06,-12.84,-2.04,427396872.38,0.9163122444355314,-1.6324822101297598,1.7117986215620142,0.1479343198931622,0.00653,0.0246,0.00875,0.03782,0.6,0.65,1.0,63.04,72.75,60.01,21.98,7,趋势中继原型,2026-04-02,2026-04-03,回踩均线承接,2026-04-03,4.0,1.446,0.01033,0.12607,0.08079,0.25104,0.0788,12.60719,1.88,-7.73,0.00054,1.34087,1.061,回踩均线承接
sz002422,2026-04-02,58.79,19.52,8.09,12.71,-13.31,-0.27,841781737.71,1.389402911060457,0.44211108040896896,3.3072773930373742,-0.043287163664452066,0.00753,0.01724,0.00658,0.03134,0.6,0.45,1.0,56.61,64.19,50.12,68.07,10,趋势中继原型,2026-04-02,2026-04-03,回踩均线承接,2026-04-03,-2.01,1.55,0.01193,-0.0144,0.03737,0.15476,0.0495,-1.43968,-3.47,-5.66,0.00023,1.2861,1.551,回踩均线承接
sh603222,2026-04-03,64.41,14.17,16.0,13.15,-17.14,3.15,1020363963.5400002,5.785529706285421,3.152709359605921,-12.648671987810808,-0.020974255260594488,0.03872,0.05249,0.06735,0.08586,0.4,0.5,1.0,56.79,82.86,33.48,100.0,4,趋势中继原型,2026-04-03,2026-04-09,回踩均线承接,2026-04-09,-1.5,2.357,0.01684,0.036,0.05765,0.09272,0.02577,3.60023,-9.03,-14.5,0.3532,1.01779,4.563,回踩均线承接
sh603966,2026-04-07,59.63,10.06,23.8,11.31,-20.25,-0.73,505764577.1400001,3.0942915763619707,-0.7309941520467822,-4.254915783483796,0.010475636372084707,0.0224,0.01472,0.05431,0.0743,0.55,0.6,1.0,55.08,91.43,18.88,63.84,9,趋势中继原型,2026-04-07,2026-04-09,回踩均线承接,2026-04-09,0.58,1.687,0.00244,0.03281,0.01667,-0.10584,-0.01933,3.28129,-1.84,-6.07,0.41327,0.88548,3.157,回踩均线承接
sz002840,2026-04-07,58.33,19.27,9.7,3.07,-18.18,6.94,1110333396.66,2.450964130827417,10.034013605442183,10.160146668500566,1.1877271078731926,-0.00309,0.00959,-0.00232,0.00962,0.45,0.6,1.0,57.72,36.57,72.86,100.0,10,趋势中继原型,2026-04-07,2026-04-13,回踩均线承接,2026-04-13,1.43,0.908,0.02181,0.06349,-0.0248,-0.08694,-0.02132,6.34853,-4.56,-13.24,0.00106,1.41683,1.695,回踩均线承接
sh603042,2026-04-08,60.67,12.86,18.06,12.53,-19.73,-2.15,1052373868.6400001,2.065188353584657,-2.1481806225339684,-1.2480106472971428,0.17140566394252227,0.03461,0.02312,0.05919,0.0483,0.45,0.45,1.0,56.67,78.57,24.68,100.0,7,趋势中继原型,2026-04-08,2026-04-13,回踩均线承接,2026-04-13,0.82,0.867,0.00706,-0.00015,-0.09395,-0.0624,-0.00116,-0.01533,-5.94,-11.29,0.44327,1.0594,1.866,回踩均线承接
sz000703,2026-04-09,70.2,15.59,15.86,16.96,-19.62,4.49,1551636647.21,2.397962172598479,5.192178017532023,6.190571468050663,0.0008133821744091829,0.01718,0.04044,0.01799,0.05282,0.6,0.65,1.0,58.49,80.83,57.47,100.0,4,趋势中继原型,2026-04-09,2026-04-14,回踩均线承接,2026-04-14,1.37,1.365,0.0366,0.00288,0.00724,-0.0586,0.02356,0.28791,-5.49,-11.04,0.00046,1.39417,1.968,回踩均线承接
sz002655,2026-04-09,69.4,15.02,13.0,7.01,-16.63,5.01,1485628029.6899998,2.376311307941044,5.852926463231634,-1.1237881768751805,0.37457359801976664,0.00482,0.03449,0.0152,0.05892,0.5,0.7,1.0,55.2,82.67,55.61,100.0,6,趋势中继原型,2026-04-09,2026-04-14,回踩均线承接,2026-04-14,2.55,0.95,0.04443,0.09847,-0.04947,-0.02077,-0.10135,9.84718,-3.42,-13.68,0.00203,1.49349,1.878,回踩均线承接
sh603211,2026-04-09,69.18,10.97,4.15,2.31,-11.27,0.77,417998684.0,1.809223284891509,0.7665772326561848,3.437153883479688,0.04041482819596631,0.03388,0.03503,0.04864,0.03236,0.5,0.7,1.0,42.1,100.0,65.79,51.06,7,趋势中继原型,2026-04-09,2026-04-13,回踩均线承接,2026-04-13,-0.69,0.897,0.01929,0.03589,0.04251,0.07096,0.08079,3.58935,-3.83,-5.84,0.35351,0.98335,1.479,回踩均线承接
sh603629,2026-04-09,63.47,11.48,12.32,6.88,-19.8,3.81,3168569878.3999996,1.6025214964551062,5.99431818181817,-8.235303951439597,0.009789489476452196,0.02713,0.01721,0.0424,0.03206,0.55,0.5,1.0,50.05,84.57,40.74,86.75,10,趋势中继原型,2026-04-09,2026-04-13,回踩均线承接,2026-04-13,0.0,1.926,-0.02146,0.01093,-0.09791,-0.09095,0.13396,1.09322,-5.6,-11.56,0.33949,0.78987,1.212,回踩均线承接
sh605222,2026-04-10,67.6,11.64,15.84,2.05,-18.22,2.79,588041280.2,1.9193980349071675,5.341880341880345,8.423640391904577,-0.020888447790302078,0.03338,0.03724,0.03446,0.03224,0.55,0.55,1.0,53.39,86.67,58.11,67.17,1,趋势中继原型,2026-04-10,2026-04-13,回踩均线承接,2026-04-13,-2.43,1.217,0.00477,-0.00607,0.04976,0.16072,0.20498,-0.60726,-3.22,-7.24,0.35363,0.88697,1.472,回踩均线承接
sh600869,2026-04-10,60.49,17.23,16.72,12.19,-18.77,-4.0,1741709809.45,1.4096525984300372,-2.010050251256279,-7.526309183582931,0.06415386603655004,0.01959,0.01886,0.03996,0.03718,0.4,0.5,1.0,57.62,82.86,24.67,80.32,6,趋势中继原型,2026-04-10,2026-04-15,回踩均线承接,2026-04-15,2.47,0.998,0.04331,0.0559,-0.07982,-0.16302,-0.03897,5.58988,-5.99,-8.74,0.2963,0.92561,1.099,回踩均线承接
sz002408,2026-04-10,60.35,10.4,14.81,9.52,-17.79,0.57,692807193.64,1.450086983004564,1.5942028985507228,1.99602455011253,-0.07375732018820891,0.01332,0.01532,0.05318,0.0534,0.4,0.5,1.0,50.88,82.86,40.68,59.19,7,趋势中继原型,2026-04-10,2026-04-13,回踩均线承接,2026-04-13,0.14,0.872,0.04407,0.02814,0.0731,0.05212,-0.12482,2.81369,-1.82,-5.87,0.00026,1.55762,1.676,回踩均线承接
sz002950,2026-04-13,72.29,20.0,16.0,16.49,-16.3,7.6,879143103.58,3.0866540561405946,7.595870206489663,0.9650710976916557,-0.05737843868032999,0.03214,0.04409,0.04434,0.06339,0.5,0.5,1.0,64.29,82.86,59.57,91.16,2,趋势中继原型,2026-04-13,2026-04-23,回踩均线承接,2026-04-23,-1.81,1.116,0.04019,0.01027,0.21228,0.30012,-0.02082,1.02729,-5.23,-14.63,0.00124,1.38996,1.271,回踩均线承接
sh603800,2026-04-13,70.7,12.66,14.7,14.85,-17.27,8.7,576985066.5699999,3.2962043583766287,9.997706947947727,20.597402594228484,0.2367774396002077,0.00997,0.01964,0.03844,0.06173,0.35,0.5,1.0,53.69,82.86,74.74,69.05,4,趋势中继原型,2026-04-13,2026-04-17,回踩均线承接,2026-04-17,2.09,1.245,0.04375,0.08383,0.15658,-0.0191,-0.01669,8.38289,-4.06,-12.38,0.44715,1.11239,2.629,回踩均线承接
sz003036,2026-04-13,69.8,43.91,7.47,9.51,-20.22,-3.91,953005213.14,2.6712534325245687,4.796072507552873,6.314713156890086,0.634459590832454,0.0051,0.01396,0.01283,-0.00085,0.45,0.6,1.0,83.82,53.62,64.9,96.56,6,趋势中继原型,2026-04-13,2026-04-21,回踩均线承接,2026-04-21,-0.61,0.88,0.02463,0.11017,-0.0247,0.03893,-0.16103,11.01734,-7.31,-12.83,0.00068,1.49248,0.842,回踩均线承接
sz002484,2026-04-15,69.04,16.07,16.39,8.69,-16.93,0.8,2660581689.0500007,2.795358100621859,0.9803921568627638,-2.8404435180858627,0.05548337157529937,0.03334,0.03166,0.04787,0.03636,0.6,0.6,1.0,59.58,91.43,36.68,100.0,6,趋势中继原型,2026-04-15,2026-04-21,回踩均线承接,2026-04-21,2.65,1.306,0.01607,0.07842,-0.13564,-0.0326,0.01868,7.84213,0.34,-11.77,0.00011,1.36229,2.017,回踩均线承接
sh603688,2026-04-15,65.74,10.94,20.99,8.4,-21.08,0.06,2212713742.95,2.5558073210441394,4.277108433734944,-2.870933582005378,-0.14432054320964877,0.01965,0.03823,0.04729,0.07329,0.45,0.65,1.0,56.21,95.71,21.51,100.0,9,趋势中继原型,2026-04-15,2026-04-21,回踩均线承接,2026-04-21,2.14,1.519,0.04573,0.01935,-0.04682,-0.1213,-0.16041,1.93539,-5.29,-7.75,0.40863,1.01142,1.719,回踩均线承接
sz002705,2026-04-17,73.66,26.38,14.08,16.14,-17.36,2.36,1049498914.3100001,2.8807565423604267,2.3644752018454396,2.3586413165824567,0.004177537213444715,0.04564,0.06952,0.05659,0.07962,0.45,0.5,1.0,70.77,82.86,53.72,100.0,1,趋势中继原型,2026-04-17,2026-04-23,回踩均线承接,2026-04-23,3.7,2.253,0.01079,-0.00272,-0.01904,-0.03159,-0.05891,-0.27158,0.05,-13.11,0.00076,1.47216,2.06,回踩均线承接
sz002468,2026-04-17,65.22,17.24,8.18,5.61,-9.82,4.82,1487702836.3799999,3.277018210813582,4.82001220256254,-7.367739143168684,-0.10367943384803913,0.00878,0.00011,0.03628,0.03595,0.45,0.45,1.0,53.75,78.57,46.38,100.0,6,趋势中继原型,2026-04-17,2026-04-24,回踩均线承接,2026-04-24,-1.58,0.802,0.01708,0.03187,-0.02695,0.00108,0.05445,3.1872,-3.48,-6.53,7e-05,1.41195,1.17,回踩均线承接
sh603985,2026-04-17,64.35,20.59,9.04,9.85,-19.34,6.06,2009336995.79,2.134542364873401,10.623038995965949,-3.462077067000365,0.12762206155925554,0.01047,0.00913,0.01421,0.02504,0.65,0.65,1.0,58.83,68.81,50.48,100.0,9,趋势中继原型,2026-04-17,2026-04-21,回踩均线承接,2026-04-21,0.08,1.43,0.00061,0.00307,-0.06044,-0.10611,0.05016,0.30679,-6.23,-12.45,0.30061,0.87157,1.788,回踩均线承接
sh605366,2026-04-17,64.08,24.17,16.31,11.1,-21.7,0.3,746364845.74,1.6898547737260907,0.298284862043241,1.2325974076229045,0.09857900481238702,0.00728,0.02665,0.01391,0.04688,0.5,0.55,1.0,69.92,68.69,47.8,71.1,10,趋势中继原型,2026-04-17,2026-04-21,回踩均线承接,2026-04-21,3.71,1.344,-0.05537,0.03756,-0.06795,0.06721,-0.06727,3.75582,-3.19,-11.58,0.53756,0.94052,1.402,回踩均线承接
sz002906,2026-04-20,70.42,10.19,14.14,5.53,-16.49,0.84,628373942.8399999,2.2734146478356325,2.226403261210419,5.824723419398623,0.698237521875916,0.02045,0.03185,0.04829,0.05013,0.6,0.55,1.0,50.01,91.43,64.56,72.81,1,趋势中继原型,2026-04-20,2026-04-21,回踩均线承接,2026-04-21,-0.58,0.831,0.01101,-0.09654,0.23677,0.04349,-0.07333,-9.65407,-2.44,-5.03,5e-05,1.55638,1.517,回踩均线承接
sz000415,2026-04-20,67.32,11.98,5.05,1.78,-9.38,-1.92,269372948.0,0.8014139515960286,0.4366812227074135,3.1496247202967105,0.08881839010797754,0.05532,0.05611,0.06003,0.06536,0.75,0.75,1.0,44.2,100.0,73.59,6.59,3,趋势中继原型,2026-04-20,2026-04-21,回踩均线承接,2026-04-21,1.52,0.918,0.0347,0.0843,-0.01896,0.02047,0.1931,8.4303,-0.43,-4.25,0.0,1.46645,0.841,回踩均线承接
sz000977,2026-04-20,65.93,11.12,20.44,1.08,-19.85,4.17,10909966244.42,2.849732130218146,7.16693536567492,10.883755148622157,0.5626124217597259,0.01542,-0.00291,0.02923,0.01185,0.55,0.45,1.0,56.44,61.84,69.43,100.0,5,趋势中继原型,2026-04-20,2026-04-24,回踩均线承接,2026-04-24,1.38,1.556,0.00852,0.05011,-0.17209,-0.12345,-0.07465,5.01122,-0.4,-9.68,0.00028,1.42784,1.957,回踩均线承接
sz002628,2026-04-20,65.35,11.85,8.16,9.86,-12.03,2.33,596850938.4000001,3.641824803813454,2.333931777378817,1.381286931055282,-0.08359594340884069,0.00619,0.03711,0.03089,0.04964,0.35,0.6,1.0,46.81,87.83,54.07,70.5,7,趋势中继原型,2026-04-20,2026-04-24,回踩均线承接,2026-04-24,1.08,1.054,-0.02679,0.03234,-0.14821,-0.16389,-0.06932,3.23415,-4.91,-6.94,0.00012,1.6765,2.076,回踩均线承接
sh603278,2026-04-21,72.0,16.61,20.73,17.04,-19.38,2.24,869782319.21,5.435565330334521,4.746835443037978,0.8906722416519486,-0.022793842760574168,0.03248,0.04609,0.04805,0.06646,0.25,0.55,1.0,63.5,87.14,53.62,90.47,2,趋势中继原型,2026-04-21,2026-04-23,回踩均线承接,2026-04-23,-0.3,3.686,-0.00971,0.01319,-0.01927,0.05242,-0.10927,1.31931,-5.1,-11.5,0.32366,1.06793,5.487,回踩均线承接
sz002891,2026-04-21,67.05,11.75,9.87,12.14,-12.57,0.66,733052527.7099997,1.7128384813975754,1.7163289630512502,9.005684903131058,0.037991020584840385,0.01852,0.02242,0.024,0.0315,0.65,0.6,1.0,48.21,83.03,65.77,70.9,6,趋势中继原型,2026-04-21,2026-04-23,回踩均线承接,2026-04-23,-0.33,1.488,0.00754,0.02288,-0.00716,0.12171,0.05245,2.28812,-1.64,-5.87,0.00014,1.36236,1.478,回踩均线承接
sh600206,2026-04-23,76.19,30.21,22.51,10.14,-21.47,1.29,2422506899.2900004,2.62438525652382,4.342581423401692,-12.50083101429994,0.0213483133547141,0.03827,0.02873,0.056,0.04858,0.6,0.65,1.0,80.98,95.71,33.59,100.0,3,趋势中继原型,2026-04-23,2026-04-24,回踩均线承接,2026-04-24,2.58,2.544,0.03313,0.06938,-0.06859,-0.15137,-0.08528,6.93843,-3.34,-8.28,0.27279,0.89304,2.878,回踩均线承接
sh601168,2026-04-23,69.88,17.23,13.19,2.59,-13.89,-1.87,1825829664.5700002,1.38607842508584,-0.10373443983402453,3.352085197630629,0.20523621921119994,0.01154,0.02362,0.01478,0.04243,0.55,0.7,1.0,58.22,82.31,62.62,79.54,8,趋势中继原型,2026-04-23,2026-04-24,回踩均线承接,2026-04-24,0.66,0.902,0.03526,0.03279,0.13528,0.06348,0.09095,3.27861,-3.71,-6.32,0.42176,0.83229,1.134,回踩均线承接
sh600301,2026-04-23,68.95,20.57,15.14,9.3,-15.55,-2.6,1243243982.03,2.1344072397557188,-1.6915241906147682,-5.8492983494083965,0.1531590822093402,0.0105,0.04208,0.02341,0.06792,0.55,0.7,1.0,63.13,89.86,34.24,100.0,10,趋势中继原型,2026-04-23,2026-04-24,回踩均线承接,2026-04-24,-0.02,1.048,0.00838,-0.00627,0.0158,0.06104,0.03028,-0.62746,-6.44,-9.8,0.36796,1.00151,1.994,回踩均线承接
