discovery_date,symbol,base_setup_score,relative_rank_score,amount,amount_avg20,amount_med20,amount_ratio20,amount_ratio20_median,amount_percentile60,pre20_return_pct,pre20_super_price_divergence,pre20_main_price_divergence,pre5_return_pct,pre5_super_price_divergence,setup_score,strategy_mode,rank,launch_start_date,launch_end_date,pullback_confirm_date,pullback_confirm_reason,launch3_return_pct,launch3_max_drawdown_pct,launch3_super_net_ratio,launch3_main_net_ratio,launch3_add_buy_ratio,pullback_super_net_ratio,pullback_main_net_ratio,pullback_support_spread_avg,pullback_depth_from_launch_peak_pct,confirm_distribution_score,order_filter_available,launch_hist_order_days,launch_order_days,launch_cancel_buy_to_add_buy,launch_hist_cancel_buy_to_add_buy_avg,launch_cancel_buy_to_add_buy_vs_hist,orderbook_filter_reason,filter_reason,liquidity_mode
2026-03-04,sz002654,85.01,85.01,471498572.6,690366783.5389999,645799072.095,0.6829682189849511,0.7301010375726281,0.16216216216216217,-14.34,0.1223,0.11205,-13.79,0.08652,85.01,current_abs_250m,10,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,9.82,0.0,0.03419,0.04805,1.44689,-0.04653,-0.08389,0.09127,-7.84,55.47,True,2,3,0.0007,0.00016,4.4214,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-04,sh600481,84.65,84.65,1273714571.0699997,1859160708.3865,1900398531.295,0.6851019200892061,0.6702355059188794,0.4594594594594595,-14.51,0.15423,0.12979,-15.27,0.18911,84.65,current_abs_250m,14,2026-03-06,2026-03-10,2026-03-23,pullback_absorption_confirm,4.05,0.0,-0.00185,0.01005,0.86298,0.04471,0.08925,-0.07614,-16.27,52.0,True,4,3,0.4009,0.35978,1.1143,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-04,sz002339,83.01,83.01,349123485.5799999,746792995.504,641343359.605,0.46749700075103334,0.5443628289767017,0.10810810810810811,-14.78,0.15989,0.12048,-13.59,0.09914,83.01,current_abs_250m,18,2026-03-04,2026-03-06,2026-03-18,pullback_absorption_confirm,13.43,0.0,0.05114,0.03003,1.93406,0.18697,0.15857,0.91541,-14.89,33.78,True,2,3,0.02266,0.00018,129.0629,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-05,sh601615,97.17,97.17,1057150053.02,2649292662.7075,2491132843.4500003,0.3990310575727875,0.42436518622424807,0.1,-16.79,0.14875,0.12141,-13.81,0.12665,97.17,current_abs_250m,1,2026-03-06,2026-03-10,2026-03-12,pullback_absorption_confirm,4.79,0.0,0.02402,0.0714,0.88421,0.07436,0.1011,-0.09577,-3.82,50.4,True,4,3,0.43364,0.38598,1.1235,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-05,sh600602,91.75,91.75,1262558740.45,1459097722.8225,1414733329.225,0.8653010149366062,0.8924358494767618,0.5789473684210527,-11.37,0.10771,0.09775,-7.81,0.12678,91.75,current_abs_250m,2,2026-03-05,2026-03-09,2026-03-18,pullback_absorption_confirm,12.42,0.0,0.17624,0.14632,2.0526,0.08382,0.10191,-0.01404,-10.06,52.0,True,3,3,0.70508,0.35008,2.014,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-05,sh600481,88.97,88.97,807052080.1699998,1799378686.8309999,1807825710.54,0.4485170831890593,0.44642139751897447,0.2631578947368421,-18.14,0.17735,0.15081,-12.87,0.17484,88.97,current_abs_250m,6,2026-03-06,2026-03-10,2026-03-23,pullback_absorption_confirm,4.05,0.0,-0.00185,0.01005,0.86298,0.04471,0.08925,-0.07614,-16.27,52.0,True,4,3,0.4009,0.35978,1.1143,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-05,sz002558,87.36,87.36,1465560820.5800002,1692701403.3055,1664240443.42,0.8658117832938871,0.8806184385041653,0.2631578947368421,-18.88,0.1863,0.17287,-5.14,0.04634,87.36,current_abs_250m,12,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5,3,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-06,sz002165,92.48,92.48,984923628.08,2452839399.85,2485174147.06,0.401544278903964,0.39631976263924207,0.3333333333333333,-13.08,0.13368,0.10041,-13.35,0.1167,92.48,current_abs_250m,1,2026-03-11,2026-03-13,2026-03-17,pullback_absorption_confirm,6.96,-2.77,0.15161,0.15958,1.60949,0.02484,0.04379,-0.09789,-6.74,37.66,True,7,3,0.01237,0.00553,2.2366,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-06,sz002558,85.31,85.31,1002955668.6699998,1686154766.3105001,1664240443.42,0.5948182745197119,0.602650700285191,0.02564102564102564,-19.33,0.19238,0.18067,-4.37,0.05363,85.31,current_abs_250m,10,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5,3,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-06,sh600186,84.83,90.41,1134490224.02,714611182.7235,598962533.425,1.5875629313499857,1.894092135500921,0.9230769230769231,-6.95,0.13206,0.10058,-10.97,0.09386,84.83,current_abs_250m,12,2026-03-06,2026-03-10,2026-03-17,pullback_absorption_confirm,6.25,0.0,0.02142,0.00444,1.02982,0.01536,0.08017,-0.18689,-13.43,52.0,True,4,3,0.52998,0.39018,1.3583,,combined_risk_ge_2,current_abs_250m
2026-03-06,sh601615,84.31,84.31,875776376.32,2511127573.2909994,2362105205.5649996,0.3487582174776716,0.3707609526691341,0.0967741935483871,-13.36,0.11388,0.08725,-12.3,0.1041,84.31,current_abs_250m,13,2026-03-06,2026-03-10,2026-03-12,pullback_absorption_confirm,4.79,0.0,0.02402,0.0714,0.88421,0.07436,0.1011,-0.09577,-3.82,50.4,True,4,3,0.43364,0.38598,1.1235,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-06,sh600602,80.79,82.24,1470441529.3500001,1376622113.0785003,1376300577.825,1.0681519026755237,1.0684014473595391,0.717948717948718,-6.65,0.07127,0.0587,-10.29,0.15543,80.79,current_abs_250m,20,2026-03-06,2026-03-10,2026-03-11,pullback_absorption_confirm,15.56,0.0,0.08105,0.05026,1.65576,-0.07775,-0.074,0.10203,-7.84,69.84,True,4,3,0.65474,0.35352,1.852,,v1_3_ladder_pull_filter,current_abs_250m
2026-03-09,sz002565,86.97,86.97,1466331885.8399997,1958911823.367,1707210255.69,0.7485440989986224,0.858905270134612,0.175,-12.87,0.1268,0.09753,-10.62,0.0501,86.97,current_abs_250m,5,2026-03-13,2026-03-17,2026-03-18,pullback_absorption_confirm,11.75,0.0,0.28902,0.19103,2.35126,0.17368,0.16113,0.46833,-3.8,12.0,True,9,3,0.01233,0.00033,37.2862,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-09,sz002558,82.23,85.1,2132041837.5600002,1664579046.9495,1664240443.42,1.2808294334037007,1.2810900287813414,0.775,-16.04,0.15984,0.14686,-3.71,0.0465,82.23,current_abs_250m,9,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5,3,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-09,sz002759,75.94,75.94,1192321403.32,1932437519.7160003,1698953663.625,0.6170038571261175,0.701797482090232,0.175,-8.63,0.10761,0.09025,-8.16,0.03243,75.94,current_abs_250m,16,2026-03-09,2026-03-11,2026-03-13,pullback_absorption_confirm,8.02,0.0,0.0105,0.05434,1.40279,0.01403,0.01224,-0.17342,-5.74,38.0,True,5,3,0.00038,0.00018,2.054,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-10,sz002931,74.56,74.92,1677875229.8500001,1851668476.551,1790534747.33,0.9061423527473368,0.937080518740005,0.6363636363636364,-23.28,0.1799,0.15937,-1.75,-0.01877,74.56,current_abs_250m,13,2026-03-11,2026-03-13,,no_pullback_confirm,4.46,-5.04,0.00822,-0.06736,1.55277,,,,,,True,7,3,0.00958,0.00113,8.47,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-11,sz002165,70.5,70.5,2135928974.25,2172465557.219,1966391410.9499998,0.9831819736577224,1.0862176077234253,0.5952380952380952,-17.28,0.16585,0.13009,3.64,0.02224,70.5,current_abs_250m,7,2026-03-11,2026-03-13,2026-03-17,pullback_absorption_confirm,6.96,-2.77,0.15161,0.15958,1.60949,0.02484,0.04379,-0.09789,-6.74,37.66,True,7,3,0.01237,0.00553,2.2366,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-12,sz002512,88.82,94.78,492061934.7,201524286.26250002,216020560.635,2.4417004214521993,2.277847688449501,0.6190476190476191,-28.48,0.28756,0.28243,-16.44,0.21591,88.82,current_abs_250m,2,2026-03-12,2026-03-16,,no_pullback_confirm,5.51,0.0,0.01116,0.07271,1.52947,,,,,,True,7,3,9e-05,1e-05,10.0029,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-12,sh601015,72.38,75.9,1000661478.7400001,813767425.1815001,816216195.3499999,1.229665193979491,1.2259760152283043,0.8604651162790697,-7.48,0.0889,0.07442,-7.66,0.04572,72.38,current_abs_250m,6,2026-03-17,2026-03-19,2026-03-20,pullback_absorption_confirm,5.76,-3.91,0.14028,0.11488,1.60454,0.01087,0.04743,-0.0214,-5.0,33.34,True,11,3,0.59097,0.42233,1.3993,,combined_risk_ge_2,current_abs_250m
2026-03-13,sh605499,81.6,85.11,772599204.66,534084937.6835,455286896.82500005,1.4465848971720001,1.6969502308276756,0.7727272727272727,-17.74,0.17655,0.17287,-3.68,0.04127,81.6,current_abs_250m,5,2026-03-13,2026-03-17,2026-03-18,pullback_absorption_confirm,4.59,-0.56,0.02275,0.07377,1.11988,-0.01221,-0.03444,0.05788,-4.35,56.66,True,9,3,0.53732,0.48127,1.1165,,combined_risk_ge_2,current_abs_250m
2026-03-16,sz002565,83.41,83.41,571154645.5899999,1496474312.6414998,1484647757.4349997,0.3816668557322758,0.38470717564466195,0.0,-27.92,0.24983,0.21188,-9.41,0.05722,83.41,current_abs_250m,4,2026-03-16,2026-03-18,2026-03-23,pullback_absorption_confirm,20.97,0.0,0.26194,0.22229,2.07163,0.2581,0.24764,1.68225,-7.09,22.0,True,10,3,0.00894,0.0003,29.3913,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-16,sz002519,79.12,79.12,357339076.34,1664348053.689,1674709460.495,0.2147021324944406,0.2133737730450152,0.06666666666666667,-13.36,0.12828,0.10137,-8.92,0.07033,79.12,current_abs_250m,10,2026-03-20,2026-03-24,2026-03-27,pullback_absorption_confirm,4.49,-5.01,0.13957,0.08579,2.25421,0.04677,0.05495,-0.25756,-3.98,38.0,True,14,3,0.01455,0.00037,38.8489,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-16,sz002995,75.3,75.3,482063769.57,501260138.66,340979958.105,0.9617037789174361,1.4137598357659342,0.5777777777777777,-33.76,0.3232,0.27676,-4.98,0.05441,75.3,current_abs_250m,17,2026-03-16,2026-03-18,2026-03-19,pullback_absorption_confirm,5.45,0.0,0.01608,0.03455,1.69525,-0.00944,0.00925,-0.04207,-3.42,37.15,True,10,3,0.02244,0.00119,18.7892,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-16,sh603881,74.43,74.43,1322944387.0600002,3255048725.1229997,3011455378.790001,0.40642844355886243,0.439303997787129,0.13333333333333333,-10.19,0.07829,0.05962,-6.6,0.04529,74.43,current_abs_250m,20,2026-03-16,2026-03-18,2026-03-25,pullback_absorption_confirm,8.24,-1.59,0.23985,0.21044,2.64027,0.03082,0.04516,-0.07034,-10.53,52.0,True,10,3,0.74258,0.34999,2.1217,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-17,sh600481,95.4,95.4,952306627.29,1409007045.7235,1280660457.915,0.675870734770533,0.7436058647741949,0.41304347826086957,-31.89,0.30029,0.26474,-11.29,0.09047,95.4,current_abs_250m,3,2026-03-19,2026-03-23,2026-04-08,pullback_absorption_confirm,4.81,0.0,0.03287,0.05223,0.90414,0.00957,0.00393,-0.03021,-16.89,52.0,True,13,3,0.42411,0.38256,1.1086,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-17,sh603881,92.97,92.97,1232081041.51,3050710734.2264996,2672829219.6299996,0.4038668850792867,0.46096511982930105,0.08695652173913043,-14.58,0.13236,0.11604,-9.55,0.06407,92.97,current_abs_250m,4,2026-03-17,2026-03-19,2026-03-25,pullback_absorption_confirm,12.38,0.0,0.09605,0.07419,1.83128,0.03082,0.04516,-0.07034,-14.55,52.0,True,11,3,0.6875,0.35102,1.9586,,v1_3_ladder_pull_filter,current_abs_250m
2026-03-17,sz002565,89.19,89.19,1274637317.1399999,1351882168.057,1471309768.4999995,0.9428612546698352,0.8663283180940834,0.21739130434782608,-19.03,0.15711,0.11299,-8.03,0.0521,89.19,current_abs_250m,5,2026-03-17,2026-03-19,2026-03-23,pullback_absorption_confirm,16.42,0.0,0.13648,0.12469,1.73877,0.2581,0.24764,1.68225,-13.84,22.0,True,11,3,0.0064,0.00032,20.2034,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-17,sh600031,88.87,88.87,1148989445.83,1507755926.9720001,1438132802.23,0.7620526805936657,0.7989453018861346,0.08695652173913043,-12.32,0.12697,0.12237,-5.49,0.06739,88.87,current_abs_250m,8,2026-03-23,2026-03-25,2026-03-31,pullback_absorption_confirm,5.79,0.0,-0.0161,0.02908,0.9411,0.02805,0.06866,-0.01053,-6.29,52.0,True,15,3,0.43077,0.35597,1.2101,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-17,sz002218,88.85,88.85,599195763.26,1098259764.0324998,1057521672.55,0.5455865569179392,0.5666037669139776,0.2391304347826087,-21.45,0.19121,0.16572,-10.49,0.07552,88.85,current_abs_250m,9,2026-03-19,2026-03-23,2026-03-31,pullback_absorption_confirm,10.57,0.0,0.24625,0.24458,2.07042,0.19144,0.16764,0.97974,-8.95,25.57,True,13,3,0.01998,0.0003,67.0283,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-18,sz002361,95.03,95.03,1037085245.6099998,1975356525.7,2004276753.7700002,0.525011678710754,0.5174361493038651,0.1276595744680851,-14.41,0.15323,0.12725,-10.91,0.12531,95.03,current_abs_250m,1,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,11.71,0.0,0.13814,0.13531,1.83646,0.26169,0.23961,1.31472,-3.15,21.76,True,16,3,0.00762,0.00033,23.2459,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-18,sh600031,92.39,92.39,1307317245.74,1494062452.111,1438132802.23,0.8750084334780365,0.9090379161874658,0.23404255319148937,-13.21,0.14152,0.13563,-6.74,0.08478,92.39,current_abs_250m,4,2026-03-23,2026-03-25,2026-03-31,pullback_absorption_confirm,5.79,0.0,-0.0161,0.02908,0.9411,0.02805,0.06866,-0.01053,-6.29,52.0,True,15,3,0.43077,0.35597,1.2101,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-18,sh600589,89.23,89.23,2331688759.82,3459462584.6974993,2891502308.540001,0.6740031732483347,0.8063935321557236,0.48936170212765956,-15.0,0.12112,0.09717,-10.53,0.06826,89.23,current_abs_250m,11,2026-03-23,2026-03-25,2026-04-01,pullback_absorption_confirm,14.26,0.0,0.14291,0.09916,1.82106,0.00881,-0.00723,-0.09651,-8.89,51.66,True,15,3,0.66441,0.3689,1.8011,,v1_3_ladder_pull_filter,current_abs_250m
2026-03-18,sh600392,89.22,89.22,1103218624.46,3112191261.1360006,3365010885.8100004,0.35448291312832336,0.3278499422133196,0.02127659574468085,-16.81,0.14242,0.12085,-10.17,0.04535,89.22,current_abs_250m,12,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,5.57,0.0,0.03414,0.00883,0.87184,-0.03543,-0.05932,0.13979,-5.2,67.49,True,15,3,0.37824,0.35986,1.0511,,combined_risk_ge_2,current_abs_250m
2026-03-18,sz002471,84.62,84.62,1307516878.06,1858866569.5965,1786974314.83,0.7033946919298354,0.7316931570918455,0.14893617021276595,-10.86,0.10866,0.06847,-9.99,0.06703,84.62,current_abs_250m,19,2026-03-24,2026-03-26,2026-04-02,pullback_absorption_confirm,10.89,0.0,0.2804,0.20467,2.10536,0.08312,0.05535,-0.01759,-4.34,22.6,True,16,3,0.01198,0.00128,9.3852,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-19,sz000703,87.57,89.26,717153049.1299999,683987970.5935,647042691.4849999,1.048487809672621,1.108355072343206,0.75,-13.64,0.17667,0.18388,-8.65,0.09726,87.57,current_abs_250m,3,2026-03-19,2026-03-23,,no_pullback_confirm,12.23,0.0,0.00049,0.02689,2.07555,,,,,,True,13,3,0.01476,0.00118,12.4688,launch_cancel_buy_to_add_buy_vs_hist_gt_2,v1_3_ladder_pull_filter,current_abs_250m
2026-03-19,sh600392,80.68,80.68,1552505591.21,2975421326.3020005,2883882848.58,0.5217767236815265,0.5383386471383332,0.16666666666666666,-21.93,0.19462,0.17486,-8.36,0.06327,80.68,current_abs_250m,13,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,5.57,0.0,0.03414,0.00883,0.87184,-0.03543,-0.05932,0.13979,-5.2,67.49,True,15,3,0.37824,0.35986,1.0511,,combined_risk_ge_2,current_abs_250m
2026-03-19,sz002270,80.58,83.2,900843202.28,802246859.115,780791279.98,1.1229002545098983,1.1537567406017586,0.8125,-13.98,0.14635,0.13521,-9.45,0.07496,80.58,current_abs_250m,14,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,4.21,0.0,0.01235,0.00131,1.34738,-0.01973,-0.08855,0.04929,-4.46,58.17,True,15,3,0.0004,0.00045,0.886,,combined_risk_ge_2,current_abs_250m
2026-03-19,sh600595,80.34,80.34,776143189.8000001,825836314.498,809449944.4449999,0.9398269077956364,0.9588526074112752,0.4166666666666667,-10.79,0.10591,0.11426,-14.11,0.15269,80.34,current_abs_250m,15,2026-03-26,2026-03-30,2026-03-31,pullback_absorption_confirm,8.32,0.0,0.03544,0.11056,0.89619,-0.06599,-0.05991,0.07609,-7.92,67.59,True,18,3,0.46715,0.39889,1.1711,,combined_risk_ge_2,current_abs_250m
2026-03-19,sz002549,79.06,79.06,460043962.96000004,666939063.55,582782548.7649999,0.6897841018807124,0.7893921393749683,0.25,-11.74,0.10873,0.07372,-13.35,0.11569,79.06,current_abs_250m,18,2026-03-19,2026-03-23,2026-03-24,pullback_absorption_confirm,4.11,0.0,0.02731,0.04342,1.44135,-0.05672,-0.15406,0.028,-12.13,60.0,True,13,3,0.00064,0.00076,0.8396,,combined_risk_ge_2,current_abs_250m
2026-03-19,sh603786,79.02,84.51,285304576.2,146588685.817,140711999.66,1.9462932941234745,2.0275781517523495,0.7708333333333334,-16.6,0.14606,0.15888,-6.1,0.05982,79.02,current_abs_250m,19,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,4.38,0.0,-0.01973,0.01255,1.18367,-0.02257,0.08306,-0.02826,-3.74,36.17,True,15,3,0.53446,0.48475,1.1025,,combined_risk_ge_2,current_abs_250m
2026-03-19,sh603667,79.01,79.01,1099765687.88,2228555017.1274996,1856151006.9350004,0.4934882376372944,0.59249796151877,0.08333333333333333,-18.98,0.17491,0.13885,-8.13,0.06961,79.01,current_abs_250m,20,2026-03-23,2026-03-25,2026-03-31,pullback_absorption_confirm,5.46,0.0,0.00916,0.01165,0.97418,0.01526,-0.02468,-0.07716,-4.15,49.89,True,15,3,0.48072,0.4117,1.1676,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-20,sh600711,93.55,93.83,1837909428.8500001,1718890617.936,1595578462.32,1.069241643227371,1.1518765590365556,0.3877551020408163,-26.59,0.22401,0.17862,-13.77,0.09428,93.55,current_abs_250m,7,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,5.14,-1.23,0.04477,0.04169,0.8373,0.06634,0.08326,-0.09764,-4.37,51.62,True,16,3,0.40034,0.3539,1.1312,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
2026-03-20,sh600111,87.95,87.95,3138741308.22,7406232825.102501,5414425657.290001,0.42379727755541635,0.579699770001272,0.0,-14.83,0.14108,0.12293,-8.26,0.04862,87.95,current_abs_250m,14,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,5.75,0.0,0.05657,0.07388,0.92332,0.05478,0.09759,-0.17823,-5.44,52.0,True,15,3,0.39425,0.33605,1.1732,,weak_launch_with_bad_pullback_and_distribution,current_abs_250m
